driver_id,reporting_date,income,grade,total_business_value,quarterly_rating,last_working_date,is_churned,tenure_months,income_change_pct,bv_change_pct,rating_change,health_score,health_category
440,2019-05-01,113125,4,151400,1,,0,67,0.0,0.0,0.0,47.5,Watch List
440,2019-06-01,113125,4,371280,1,,0,68,0.0,145.2311756935271,0.0,60.0,Stable
440,2019-07-01,113125,4,455290,2,,0,69,0.0,22.627127774186597,1.0,63.57,Stable
440,2019-08-01,113125,4,1315420,2,,0,70,0.0,188.91915043159304,0.0,66.67,Stable
440,2019-09-01,113125,4,384360,2,,0,71,0.0,-70.78043514618905,0.0,41.67,Watch List
440,2019-10-01,113125,4,463560,3,,0,72,0.0,20.605682172962847,1.0,69.73,Stable
440,2019-11-01,113125,4,3653640,3,,0,73,0.0,688.169816205022,0.0,73.33,Healthy
440,2019-12-01,113125,4,127800,3,,0,74,0.0,-96.50211843531382,0.0,48.33,Watch List
440,2020-01-01,113125,4,-1477940,1,,0,75,0.0,-1256.4475743348983,-2.0,27.5,At Risk
440,2020-02-01,113125,4,1962640,1,,0,76,0.0,0.0,0.0,47.5,Watch List
440,2020-03-01,113125,4,2716620,1,,0,77,0.0,38.41662250845799,0.0,57.1,Stable
440,2020-04-01,113125,4,256000,1,,0,78,0.0,-90.57652524092438,0.0,35.0,Watch List
440,2020-05-01,113125,4,799430,1,,0,79,0.0,212.27734374999997,0.0,60.0,Stable
440,2020-06-01,113125,4,198230,1,,0,80,0.0,-75.2035825525687,0.0,35.0,Watch List
440,2020-07-01,113125,4,384020,1,,0,81,0.0,93.7244614841346,0.0,60.0,Stable
440,2020-08-01,113125,4,352940,1,,0,82,0.0,-8.093328472475392,0.0,45.48,Watch List
440,2020-09-01,113125,4,503790,1,,0,83,0.0,42.74097580325268,0.0,58.19,Stable
440,2020-10-01,113125,4,403760,1,,0,84,0.0,-19.855495345282755,0.0,42.54,Watch List
440,2020-11-01,113125,4,0,1,,0,85,0.0,-100.0,0.0,35.0,Watch List
440,2020-12-01,113125,4,1541390,1,,0,86,0.0,0.0,0.0,47.5,Watch List
441,2020-06-01,81288,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
441,2020-07-01,81288,3,1456060,3,,0,3,0.0,0.0,2.0,55.21,Stable
441,2020-08-01,81288,3,394840,3,,0,4,0.0,-72.8829855912531,0.0,35.83,Watch List
441,2020-09-01,81288,3,301300,3,,0,5,0.0,-23.69060885421943,0.0,43.04,Watch List
441,2020-10-01,81288,3,1575200,3,,0,6,0.0,422.80119482243606,0.0,62.08,Stable
441,2020-11-01,81288,3,805200,3,,0,7,0.0,-48.882681564245814,0.0,37.99,Watch List
441,2020-12-01,81288,3,200210,3,,0,8,0.0,-75.13537009438649,0.0,38.33,Watch List
442,2019-09-01,73933,3,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
442,2019-10-01,73933,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
442,2019-11-01,73933,3,0,1,2019-05-11,1,3,0.0,0.0,0.0,34.38,At Risk
443,2020-09-01,55108,2,0,1,,0,6,0.0,0.0,0.0,36.25,Watch List
443,2020-10-01,55108,2,0,1,,0,7,0.0,0.0,0.0,36.88,Watch List
443,2020-11-01,55108,2,0,1,,0,8,0.0,0.0,0.0,37.5,Watch List
443,2020-12-01,55108,2,0,1,2020-06-12,1,9,0.0,0.0,0.0,38.12,Watch List
444,2019-12-01,36856,1,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
444,2020-01-01,36856,1,150360,2,,0,3,0.0,0.0,1.0,44.79,Watch List
444,2020-02-01,36856,1,150570,2,,0,4,0.0,0.13966480446927373,0.0,41.7,Watch List
444,2020-03-01,36856,1,709010,2,,0,5,0.0,370.88397423125457,0.0,54.79,Stable
444,2020-04-01,36856,1,0,1,,0,6,0.0,-100.0,-1.0,20.0,At Risk
444,2020-05-01,36856,1,151270,1,,0,7,0.0,0.0,0.0,36.88,Watch List
444,2020-06-01,36856,1,192880,1,,0,8,0.0,27.507106498314272,0.0,44.38,Watch List
444,2020-07-01,36856,1,150380,2,,0,9,0.0,-22.034425549564496,1.0,43.03,Watch List
444,2020-08-01,36856,1,300400,2,,0,10,0.0,99.76060646362548,0.0,57.92,Stable
444,2020-09-01,36856,1,302830,2,,0,11,0.0,0.8089214380825567,0.0,46.24,Watch List
444,2020-10-01,36856,1,270480,2,,0,12,0.0,-10.68256117293531,0.0,44.0,Watch List
444,2020-11-01,36856,1,257450,2,,0,13,0.0,-4.817361727299615,0.0,46.09,Watch List
444,2020-12-01,36856,1,253060,2,,0,14,0.0,-1.7051854729073606,0.0,47.49,Watch List
445,2019-01-01,33956,2,0,1,2019-01-25,1,-3,0.0,0.0,0.0,32.5,At Risk
446,2020-02-01,50832,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
446,2020-03-01,50832,3,1096760,1,,0,3,0.0,0.0,0.0,34.38,At Risk
446,2020-04-01,50832,3,0,2,,0,4,0.0,-100.0,1.0,32.92,At Risk
446,2020-05-01,50832,3,590910,2,,0,5,0.0,0.0,0.0,42.29,Watch List
446,2020-06-01,50832,3,0,2,,0,6,0.0,-100.0,0.0,30.42,At Risk
446,2020-07-01,50832,3,890060,2,,0,7,0.0,0.0,0.0,43.54,Watch List
446,2020-08-01,50832,3,290760,2,,0,8,0.0,-67.33253937936769,0.0,31.67,At Risk
446,2020-09-01,50832,3,459360,2,,0,9,0.0,57.98596780850186,0.0,57.29,Stable
446,2020-10-01,50832,3,713480,3,,0,10,0.0,55.32044583768722,1.0,68.33,Stable
446,2020-11-01,50832,3,917160,3,,0,11,0.0,28.54740146885687,0.0,59.85,Stable
446,2020-12-01,50832,3,1013000,3,,0,12,0.0,10.449648916219635,0.0,55.95,Stable
448,2019-01-01,65389,4,3011170,3,,0,58,0.0,0.0,0.0,60.83,Stable
448,2019-02-01,65389,4,3773780,3,,0,59,0.0,25.32603605907338,0.0,67.16,Stable
448,2019-03-01,65389,4,1308760,3,,0,60,0.0,-65.31965297394125,0.0,48.33,Watch List
448,2019-04-01,65389,4,0,2,,0,61,0.0,-100.0,-1.0,37.92,Watch List
448,2019-05-01,65389,4,676320,2,,0,62,0.0,0.0,0.0,54.17,Stable
448,2019-06-01,65389,4,200000,2,,0,63,0.0,-70.42819966879583,0.0,41.67,Watch List
448,2019-07-01,65389,4,200000,1,,0,64,0.0,0.0,-1.0,43.75,Watch List
448,2019-08-01,65389,4,102070,1,,0,65,0.0,-48.964999999999996,0.0,35.26,Watch List
448,2019-09-01,65389,4,670690,1,,0,66,0.0,557.0882727539923,0.0,60.0,Stable
448,2019-10-01,65389,4,500000,2,,0,67,0.0,-25.44990979439085,1.0,51.55,Stable
448,2019-11-01,65389,4,1156000,2,,0,68,0.0,131.20000000000002,0.0,66.67,Stable
448,2019-12-01,65389,4,0,2,,0,69,0.0,-100.0,0.0,41.67,Watch List
448,2020-01-01,65389,4,480000,2,,0,70,0.0,0.0,0.0,54.17,Stable
448,2020-02-01,65389,4,2173360,2,,0,71,0.0,352.7833333333333,0.0,66.67,Stable
448,2020-03-01,65389,4,3139800,2,,0,72,0.0,44.46755254536754,0.0,65.28,Stable
448,2020-04-01,65389,4,0,3,,0,73,0.0,-100.0,1.0,52.08,Stable
448,2020-05-01,65389,4,252000,3,,0,74,0.0,0.0,0.0,60.83,Stable
448,2020-06-01,65389,4,4433120,3,,0,75,0.0,1659.1746031746031,0.0,73.33,Healthy
448,2020-07-01,65389,4,241040,1,,0,76,0.0,-94.56274587649331,-2.0,27.5,At Risk
448,2020-08-01,65389,4,1085500,1,,0,77,0.0,350.34019249917026,0.0,60.0,Stable
448,2020-09-01,65389,4,0,1,,0,78,0.0,-100.0,0.0,35.0,Watch List
448,2020-10-01,65389,4,300000,3,,0,79,0.0,0.0,2.0,68.33,Stable
448,2020-11-01,65389,4,1556700,3,,0,80,0.0,418.9,0.0,73.33,Healthy
448,2020-12-01,65389,4,5058470,3,,0,81,0.0,224.94828804522388,0.0,73.33,Healthy
449,2020-09-01,32466,1,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
449,2020-10-01,32466,1,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
449,2020-11-01,32466,1,184290,1,,0,3,0.0,0.0,0.0,34.38,At Risk
449,2020-12-01,32466,1,0,1,,0,4,0.0,-100.0,0.0,22.5,At Risk
450,2019-01-01,70415,3,1084790,2,,0,42,0.0,0.0,0.0,54.17,Stable
450,2019-02-01,70415,3,554970,2,,0,43,0.0,-48.84078946155477,0.0,41.96,Watch List
450,2019-03-01,70415,3,2303780,2,,0,44,0.0,315.11793430275515,0.0,66.67,Stable
450,2019-04-01,70415,3,514150,2,,0,45,0.0,-77.6823307781125,0.0,41.67,Watch List
450,2019-05-01,70415,3,298510,2,,0,46,0.0,-41.94106778177575,0.0,43.68,Watch List
450,2019-06-01,70415,3,417490,2,,0,47,0.0,39.85796120732974,0.0,64.13,Stable
450,2019-07-01,70415,3,722130,3,,0,48,0.0,72.96941244101656,1.0,77.08,Healthy
450,2019-08-01,70415,3,1156320,3,,0,49,0.0,60.126293049727884,0.0,73.33,Healthy
450,2019-09-01,70415,3,813450,3,,0,50,0.0,-29.65182648401826,0.0,53.42,Stable
450,2019-10-01,70415,3,963270,3,,0,51,0.0,18.417849898580123,0.0,65.44,Stable
450,2019-11-01,70415,3,527710,3,,0,52,0.0,-45.216813562137304,0.0,49.53,Watch List
450,2019-12-01,70415,3,600360,3,,0,53,0.0,13.767031134524643,0.0,64.28,Stable
450,2020-01-01,70415,3,1278270,3,,0,54,0.0,112.91724965020988,0.0,73.33,Healthy
450,2020-02-01,70415,3,960530,3,,0,55,0.0,-24.85703333411564,0.0,54.62,Stable
450,2020-03-01,70415,3,2080830,3,,0,56,0.0,116.63352524127303,0.0,73.33,Healthy
450,2020-04-01,70415,3,624450,4,,0,57,0.0,-69.99034039301625,1.0,58.75,Stable
450,2020-05-01,70415,3,300520,4,,0,58,0.0,-51.87444951557371,0.0,55.0,Stable
450,2020-06-01,70415,3,1296920,4,,0,59,0.0,331.5586317050446,0.0,80.0,Healthy
450,2020-07-01,70415,3,607460,3,,0,60,0.0,-53.16133608857909,-1.0,44.58,Watch List
450,2020-08-01,70415,3,734000,3,,0,61,0.0,20.831001218187208,0.0,66.04,Stable
450,2020-09-01,70415,3,974030,3,,0,62,0.0,32.701634877384194,0.0,69.01,Stable
450,2020-10-01,70415,3,607590,4,,0,63,0.0,-37.62101783312629,1.0,61.84,Stable
450,2020-11-01,70415,3,1240340,4,,0,64,0.0,104.14095031188795,0.0,80.0,Healthy
450,2020-12-01,70415,3,1795400,4,,0,65,0.0,44.75063289098151,0.0,78.69,Healthy
451,2019-01-01,123390,5,0,1,,0,69,0.0,0.0,0.0,47.5,Watch List
451,2019-02-01,123390,5,0,1,,0,70,0.0,0.0,0.0,47.5,Watch List
451,2019-03-01,123390,5,0,1,,0,71,0.0,0.0,0.0,47.5,Watch List
451,2019-04-01,123390,5,0,1,,0,72,0.0,0.0,0.0,47.5,Watch List
451,2019-05-01,123390,5,0,1,,0,73,0.0,0.0,0.0,47.5,Watch List
451,2019-06-01,123390,5,0,1,,0,74,0.0,0.0,0.0,47.5,Watch List
451,2019-07-01,123390,5,0,1,,0,75,0.0,0.0,0.0,47.5,Watch List
451,2019-08-01,123390,5,0,1,2019-02-08,1,76,0.0,0.0,0.0,47.5,Watch List
452,2019-01-01,104473,4,223450,1,,0,64,0.0,0.0,0.0,47.5,Watch List
452,2019-02-01,104473,4,186550,1,,0,65,0.0,-16.51376146788991,0.0,43.37,Watch List
452,2019-03-01,104473,4,766750,1,,0,66,0.0,311.0158134548378,0.0,60.0,Stable
452,2019-04-01,104473,4,500000,2,,0,67,0.0,-34.78969677208999,1.0,49.22,Watch List
452,2019-05-01,104473,4,108710,2,,0,68,0.0,-78.25800000000001,0.0,41.67,Watch List
452,2019-06-01,104473,4,350000,2,,0,69,0.0,221.9575016097875,0.0,66.67,Stable
452,2019-07-01,104473,4,301750,2,,0,70,0.0,-13.785714285714285,0.0,50.72,Stable
452,2019-08-01,104473,4,326720,2,,0,71,0.0,8.275062137531068,0.0,56.24,Stable
452,2019-09-01,104473,4,600000,2,,0,72,0.0,83.64348677766895,0.0,66.67,Stable
452,2019-10-01,104473,4,0,1,2019-03-10,1,73,0.0,-100.0,-1.0,31.25,At Risk
453,2019-07-01,123361,4,0,3,,0,1,0.0,0.0,0.0,46.46,Watch List
453,2019-08-01,123361,4,101820,3,,0,2,0.0,0.0,0.0,47.08,Watch List
453,2019-09-01,123361,4,2604270,3,,0,3,0.0,2457.7195050088394,0.0,60.21,Stable
453,2019-10-01,123361,4,247380,2,,0,4,0.0,-90.50098492091834,-1.0,25.42,At Risk
453,2019-11-01,123361,4,355200,2,,0,5,0.0,43.58476837254426,0.0,53.19,Stable
453,2019-12-01,123361,4,1178580,2,,0,6,0.0,231.80743243243245,0.0,55.42,Stable
453,2020-01-01,123361,4,2515100,2,,0,7,0.0,113.4008722360807,0.0,56.04,Stable
453,2020-02-01,123361,4,1183430,2,,0,8,0.0,-52.94700011927955,0.0,31.67,At Risk
453,2020-03-01,123361,4,1491420,2,,0,9,0.0,26.025197941576607,0.0,51.3,Stable
453,2020-04-01,123361,4,749550,3,,0,10,0.0,-49.74252725590377,1.0,43.4,Watch List
453,2020-05-01,123361,4,2123600,3,,0,11,0.0,183.31665666066306,0.0,65.21,Stable
453,2020-06-01,123361,4,2807770,3,,0,12,0.0,32.217460915426635,0.0,61.39,Stable
453,2020-07-01,123361,4,501440,2,,0,13,0.0,-82.14098733158343,-1.0,31.04,At Risk
453,2020-08-01,123361,4,860060,2,,0,14,0.0,71.51802807913211,0.0,60.42,Stable
453,2020-09-01,123361,4,2415460,2,,0,15,0.0,180.84784782457038,0.0,61.04,Stable
453,2020-10-01,123361,4,2207560,2,,0,16,0.0,-8.607056212895266,0.0,47.01,Watch List
453,2020-11-01,123361,4,260880,2,,0,17,0.0,-88.18242765768541,0.0,37.29,Watch List
453,2020-12-01,123361,4,2392050,2,,0,18,0.0,816.9158233670654,0.0,62.92,Stable
454,2019-08-01,45357,1,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
454,2019-09-01,45357,1,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
454,2019-10-01,45357,1,0,1,2019-10-27,1,3,0.0,0.0,0.0,34.38,At Risk
456,2020-07-01,45193,2,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
456,2020-08-01,45193,2,0,1,2020-07-29,1,2,0.0,0.0,0.0,33.75,At Risk
457,2020-11-01,54992,2,0,2,,0,1,0.0,0.0,0.0,39.79,Watch List
457,2020-12-01,54992,2,700000,2,,0,2,0.0,0.0,0.0,40.42,Watch List
458,2020-08-01,16749,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
458,2020-09-01,16749,3,0,1,,0,3,0.0,0.0,0.0,34.38,At Risk
458,2020-10-01,16749,3,0,1,,0,4,0.0,0.0,0.0,35.0,Watch List
458,2020-11-01,16749,3,0,1,,0,5,0.0,0.0,0.0,35.62,Watch List
458,2020-12-01,16749,3,400280,1,,0,6,0.0,0.0,0.0,36.25,Watch List
459,2020-11-01,67194,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
459,2020-12-01,67194,3,442730,1,,0,3,0.0,0.0,0.0,34.38,At Risk
460,2019-12-01,37575,2,0,1,,0,8,0.0,0.0,0.0,37.5,Watch List
460,2020-01-01,37575,2,300000,2,,0,9,0.0,0.0,1.0,48.54,Watch List
460,2020-02-01,37575,2,521780,2,,0,10,0.0,73.92666666666666,0.0,57.92,Stable
460,2020-03-01,37575,2,1033030,2,,0,11,0.0,97.98190808386677,0.0,58.54,Stable
460,2020-04-01,37575,2,104320,2,,0,12,0.0,-89.90155174583508,0.0,34.17,At Risk
460,2020-05-01,37575,2,104960,2,,0,13,0.0,0.6134969325153374,0.0,47.45,Watch List
460,2020-06-01,37575,2,721600,2,,0,14,0.0,587.5,0.0,60.42,Stable
460,2020-07-01,37575,2,629780,2,,0,15,0.0,-12.724501108647452,0.0,45.36,Watch List
460,2020-08-01,37575,2,0,2,2020-07-29,1,16,0.0,-100.0,0.0,36.67,Watch List
461,2020-04-01,53577,2,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
461,2020-05-01,53577,2,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
461,2020-06-01,53577,2,0,1,,0,3,0.0,0.0,0.0,34.38,At Risk
461,2020-07-01,53577,2,600000,2,,0,4,0.0,0.0,1.0,45.42,Watch List
461,2020-08-01,53577,2,0,2,,0,5,0.0,-100.0,0.0,29.79,At Risk
461,2020-09-01,53577,2,329430,2,,0,6,0.0,0.0,0.0,42.92,Watch List
461,2020-10-01,53577,2,196940,2,2020-10-27,1,7,0.0,-40.21795222050208,0.0,33.49,At Risk
462,2020-10-01,46139,3,0,1,,0,9,0.0,0.0,0.0,38.12,Watch List
462,2020-11-01,46139,3,0,1,,0,10,0.0,0.0,0.0,38.75,Watch List
462,2020-12-01,46139,3,359320,1,,0,11,0.0,0.0,0.0,39.38,Watch List
463,2019-01-01,47419,1,117860,1,,0,4,0.0,0.0,0.0,35.0,Watch List
463,2019-02-01,47419,1,0,1,2019-04-02,1,5,0.0,-100.0,0.0,23.12,At Risk
464,2019-07-01,86072,3,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
464,2019-08-01,86072,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
464,2019-09-01,86072,3,0,1,,0,3,0.0,0.0,0.0,34.38,At Risk
464,2019-10-01,86072,3,156350,2,,0,4,0.0,0.0,1.0,45.42,Watch List
464,2019-11-01,86072,3,0,2,,0,5,0.0,-100.0,0.0,29.79,At Risk
464,2019-12-01,86072,3,750000,2,,0,6,0.0,0.0,0.0,42.92,Watch List
464,2020-01-01,86072,3,551000,1,,0,7,0.0,-26.53333333333333,-1.0,26.49,At Risk
464,2020-02-01,86072,3,0,1,,0,8,0.0,-100.0,0.0,25.0,At Risk
464,2020-03-01,86072,3,0,1,,0,9,0.0,0.0,0.0,38.12,Watch List
464,2020-04-01,86072,3,0,1,2020-07-04,1,10,0.0,0.0,0.0,38.75,Watch List
465,2019-01-01,87438,2,105960,2,,0,13,0.0,0.0,0.0,47.29,Watch List
465,2019-02-01,87438,2,1364530,2,,0,14,0.0,1187.7784069460172,0.0,60.42,Stable
465,2019-03-01,87438,2,789500,2,,0,15,0.0,-42.141250100767294,0.0,38.01,Watch List
465,2019-04-01,87438,2,194010,2,,0,16,0.0,-75.42621912602914,0.0,36.67,Watch List
465,2019-05-01,87438,2,450000,2,,0,17,0.0,131.9468068656255,0.0,62.29,Stable
465,2019-06-01,87438,2,0,2,,0,18,0.0,-100.0,0.0,37.92,Watch List
465,2019-07-01,87438,2,201550,2,,0,19,0.0,0.0,0.0,51.04,Stable
465,2019-08-01,87438,2,573500,2,,0,20,0.0,184.54477797072687,0.0,64.17,Stable
465,2019-09-01,87438,2,194020,2,,0,21,0.0,-66.1691368788143,0.0,39.79,Watch List
465,2019-10-01,87438,2,974910,2,,0,22,0.0,402.4791258633131,0.0,65.42,Stable
465,2019-11-01,87438,2,0,2,2019-11-19,1,23,0.0,-100.0,0.0,41.04,Watch List
466,2019-12-01,64179,2,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
466,2020-01-01,64179,2,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
466,2020-02-01,64179,2,0,1,2020-02-15,1,3,0.0,0.0,0.0,34.38,At Risk
467,2019-11-01,83926,3,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
467,2019-12-01,83926,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
467,2020-01-01,83926,3,0,1,,0,3,0.0,0.0,0.0,34.38,At Risk
467,2020-02-01,83926,3,0,1,2020-11-02,1,4,0.0,0.0,0.0,35.0,Watch List
469,2019-01-01,26067,1,0,1,2019-01-20,1,5,0.0,0.0,0.0,35.62,Watch List
470,2020-02-01,39660,2,0,1,,0,-7,0.0,0.0,0.0,32.5,At Risk
470,2020-03-01,39660,2,0,1,,0,-6,0.0,0.0,0.0,32.5,At Risk
470,2020-04-01,39660,2,0,1,,0,-5,0.0,0.0,0.0,32.5,At Risk
470,2020-05-01,39660,2,0,1,2020-05-25,1,-4,0.0,0.0,0.0,32.5,At Risk
471,2020-05-01,59318,3,0,1,,0,-2,0.0,0.0,0.0,32.5,At Risk
471,2020-06-01,59318,3,0,1,2020-06-27,1,-1,0.0,0.0,0.0,32.5,At Risk
472,2020-06-01,83429,3,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
472,2020-07-01,83429,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
472,2020-08-01,83429,3,188330,1,,0,3,0.0,0.0,0.0,34.38,At Risk
472,2020-09-01,83429,3,0,1,,0,4,0.0,-100.0,0.0,22.5,At Risk
472,2020-10-01,83429,3,973920,2,,0,5,0.0,0.0,1.0,46.04,Watch List
472,2020-11-01,83429,3,0,2,,0,6,0.0,-100.0,0.0,30.42,At Risk
472,2020-12-01,83429,3,450780,2,,0,7,0.0,0.0,0.0,43.54,Watch List
473,2019-01-01,62431,1,0,1,,0,7,0.0,0.0,0.0,36.88,Watch List
473,2019-02-01,62431,1,0,1,2019-05-02,1,8,0.0,0.0,0.0,37.5,Watch List
474,2019-01-01,45068,1,0,1,2019-01-19,1,10,0.0,0.0,0.0,38.75,Watch List
475,2019-01-01,42714,1,380020,3,,0,7,0.0,0.0,0.0,50.21,Stable
475,2019-02-01,42714,1,374850,3,,0,8,0.0,-1.3604547129098468,0.0,50.49,Stable
475,2019-03-01,42714,1,1364810,3,,0,9,0.0,264.09497132186203,0.0,63.96,Stable
475,2019-04-01,42714,1,0,1,,0,10,0.0,-100.0,-2.0,18.75,At Risk
475,2019-05-01,42714,1,0,1,2019-05-21,1,11,0.0,0.0,0.0,39.38,Watch List
476,2020-03-01,22918,2,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
476,2020-04-01,22918,2,0,2,,0,2,0.0,0.0,1.0,44.17,Watch List
476,2020-05-01,22918,2,353630,2,,0,3,0.0,0.0,0.0,41.04,Watch List
476,2020-06-01,22918,2,300000,2,,0,4,0.0,-15.165568532081556,0.0,37.88,Watch List
476,2020-07-01,22918,2,180100,1,,0,5,0.0,-39.96666666666667,-1.0,21.88,At Risk
476,2020-08-01,22918,2,0,1,,0,6,0.0,-100.0,0.0,23.75,At Risk
476,2020-09-01,22918,2,0,1,,0,7,0.0,0.0,0.0,36.88,Watch List
476,2020-10-01,22918,2,185510,1,,0,8,0.0,0.0,0.0,37.5,Watch List
476,2020-11-01,22918,2,201100,1,,0,9,0.0,8.403859630208615,0.0,40.23,Watch List
476,2020-12-01,22918,2,0,1,2020-12-19,1,10,0.0,-100.0,0.0,26.25,At Risk
477,2019-01-01,29312,1,316700,2,,0,13,0.0,0.0,0.0,47.29,Watch List
477,2019-02-01,29312,1,202850,2,,0,14,0.0,-35.94884748973792,0.0,38.93,Watch List
477,2019-03-01,29312,1,790870,2,,0,15,0.0,289.8792210993345,0.0,61.04,Stable
477,2019-04-01,29312,1,100390,1,,0,16,0.0,-87.30638410863986,-1.0,26.25,At Risk
477,2019-05-01,29312,1,0,1,2019-05-28,1,17,0.0,-100.0,0.0,30.63,At Risk
478,2019-09-01,39164,2,0,1,,0,5,0.0,0.0,0.0,35.62,Watch List
478,2019-10-01,39164,2,0,1,,0,6,0.0,0.0,0.0,36.25,Watch List
478,2019-11-01,39164,2,0,1,,0,7,0.0,0.0,0.0,36.88,Watch List
478,2019-12-01,39164,2,0,1,,0,8,0.0,0.0,0.0,37.5,Watch List
478,2020-01-01,39164,2,0,1,2020-04-01,1,9,0.0,0.0,0.0,38.12,Watch List
479,2019-01-01,22947,1,0,1,,0,11,0.0,0.0,0.0,39.38,Watch List
479,2019-02-01,22947,1,0,1,2019-02-22,1,12,0.0,0.0,0.0,40.0,Watch List
481,2019-01-01,68341,1,455800,3,,0,21,0.0,0.0,0.0,58.96,Stable
481,2019-02-01,68341,1,733910,3,,0,22,0.0,61.015796401930665,0.0,72.08,Healthy
481,2019-03-01,68341,1,731590,3,,0,23,0.0,-0.31611505497949344,0.0,60.13,Stable
481,2019-04-01,68341,1,100500,2,,0,24,0.0,-86.26279746852745,-1.0,37.92,Watch List
481,2019-05-01,68341,1,537100,2,,0,25,0.0,434.4278606965174,0.0,66.67,Stable
481,2019-06-01,68341,1,0,2,,0,26,0.0,-100.0,0.0,41.67,Watch List
481,2019-07-01,68341,1,667310,4,,0,27,0.0,0.0,2.0,75.0,Healthy
481,2019-08-01,68341,1,884280,4,,0,28,0.0,32.514123870465,0.0,75.63,Healthy
481,2019-09-01,68341,1,451050,4,,0,29,0.0,-48.992400597095944,0.0,55.25,Stable
481,2019-10-01,68341,1,2332040,4,,0,30,0.0,417.0247200975502,0.0,80.0,Healthy
481,2019-11-01,68341,1,0,4,,0,31,0.0,-100.0,0.0,55.0,Stable
481,2019-12-01,68341,1,-249000,4,,0,32,0.0,0.0,0.0,67.5,Stable
481,2020-01-01,68341,1,0,1,2020-09-01,1,33,0.0,0.0,-3.0,40.0,Watch List
482,2019-01-01,56611,2,1149390,3,,0,43,0.0,0.0,0.0,60.83,Stable
482,2019-02-01,56611,2,942270,3,,0,44,0.0,-18.019993213791665,0.0,56.33,Stable
482,2019-03-01,56611,2,1351880,3,,0,45,0.0,43.47055514873656,0.0,71.7,Healthy
482,2019-04-01,56611,2,0,2,,0,46,0.0,-100.0,-1.0,37.92,Watch List
482,2019-05-01,56611,2,105680,2,,0,47,0.0,0.0,0.0,54.17,Stable
482,2019-06-01,56611,2,307840,2,,0,48,0.0,191.29447388342163,0.0,66.67,Stable
482,2019-07-01,56611,2,500590,3,,0,49,0.0,62.61369542619543,1.0,77.08,Healthy
482,2019-08-01,56611,2,494420,3,,0,50,0.0,-1.2325455961964882,0.0,60.53,Stable
482,2019-09-01,56611,2,902260,3,,0,51,0.0,82.48857246875126,0.0,73.33,Healthy
482,2019-10-01,56611,2,510280,2,,0,52,0.0,-43.44424001950657,-1.0,39.56,Watch List
482,2019-11-01,56611,2,600470,2,,0,53,0.0,17.674610018029316,0.0,58.59,Stable
482,2019-12-01,56611,2,0,2,,0,54,0.0,-100.0,0.0,41.67,Watch List
482,2020-01-01,56611,2,300670,2,,0,55,0.0,0.0,0.0,54.17,Stable
482,2020-02-01,56611,2,653700,2,,0,56,0.0,117.41444108158446,0.0,66.67,Stable
482,2020-03-01,56611,2,1417380,2,,0,57,0.0,116.82423129876089,0.0,66.67,Stable
482,2020-04-01,56611,2,0,2,,0,58,0.0,-100.0,0.0,41.67,Watch List
482,2020-05-01,56611,2,527620,2,,0,59,0.0,0.0,0.0,54.17,Stable
482,2020-06-01,56611,2,540030,2,,0,60,0.0,2.352071566657822,0.0,54.75,Stable
482,2020-07-01,56611,2,827770,2,,0,61,0.0,53.28222506157066,0.0,66.67,Stable
482,2020-08-01,56611,2,190030,2,,0,62,0.0,-77.04314000265774,0.0,41.67,Watch List
482,2020-09-01,56611,2,271680,2,2020-09-21,1,63,0.0,42.96689996316371,0.0,64.91,Stable
483,2020-05-01,132558,3,0,1,,0,1,0.0,0.0,0.0,33.12,At Risk
483,2020-06-01,132558,3,0,1,,0,2,0.0,0.0,0.0,33.75,At Risk
483,2020-07-01,132558,3,4781830,4,,0,3,0.0,0.0,3.0,61.88,Stable
483,2020-08-01,132558,3,206000,4,,0,4,0.0,-95.69202585620987,0.0,42.5,Watch List
483,2020-09-01,132558,3,3000000,4,,0,5,0.0,1356.3106796116506,0.0,68.12,Stable
483,2020-10-01,132558,3,0,3,,0,6,0.0,-100.0,-1.0,33.33,At Risk
